parish_id,upper_district,lower_district,parent_upper_district
020102,Alentejo,Alentejo - SM 3,Alentejo
020103,Alentejo,Alentejo - SM 3,Alentejo
020104,Alentejo,Alentejo - SM 3,Alentejo
020107,Alentejo,Alentejo - SM 3,Alentejo
020108,Alentejo,Alentejo - SM 3,Alentejo
020203,Alentejo,Alentejo - SM 3,Alentejo
020205,Alentejo,Alentejo - SM 3,Alentejo
020206,Alentejo,Alentejo - SM 3,Alentejo
020208,Alentejo,Alentejo - SM 3,Alentejo
020211,Alentejo,Alentejo - SM 3,Alentejo
020212,Alentejo,Alentejo - SM 3,Alentejo
020213,Alentejo,Alentejo - SM 3,Alentejo
020214,Alentejo,Alentejo - SM 3,Alentejo
020301,Alentejo,Alentejo - SM 1,Alentejo
020302,Alentejo,Alentejo - SM 1,Alentejo
020401,Alentejo,Alentejo - SM 2,Alentejo
020502,Alentejo,Alentejo - SM 3,Alentejo
020503,Alentejo,Alentejo - SM 1,Alentejo
020504,Alentejo,Alentejo - SM 3,Alentejo
020506,Alentejo,Alentejo - SM 3,Alentejo
020510,Alentejo,Alentejo - SM 3,Alentejo
020516,Alentejo,Alentejo - SM 1,Alentejo
020519,Alentejo,Alentejo - SM 3,Alentejo
020520,Alentejo,Alentejo - SM 1,Alentejo
020521,Alentejo,Alentejo - SM 3,Alentejo
020522,Alentejo,Alentejo - SM 3,Alentejo
020523,Alentejo,Alentejo - SM 3,Alentejo
020524,Alentejo,Alentejo - SM 3,Alentejo
020603,Alentejo,Alentejo - SM 3,Alentejo
020604,Alentejo,Alentejo - SM 3,Alentejo
020605,Alentejo,Alentejo - SM 3,Alentejo
020606,Alentejo,Alentejo - SM 3,Alentejo
020701,Alentejo,Alentejo - SM 3,Alentejo
020702,Alentejo,Alentejo - SM 1,Alentejo
020703,Alentejo,Alentejo - SM 1,Alentejo
020704,Alentejo,Alentejo - SM 1,Alentejo
020803,Alentejo,Alentejo - SM 3,Alentejo
020804,Alentejo,Alentejo - SM 1,Alentejo
020809,Alentejo,Alentejo - SM 1,Alentejo
020810,Alentejo,Alentejo - SM 3,Alentejo
020811,Alentejo,Alentejo - SM 3,Alentejo
020812,Alentejo,Alentejo - SM 1,Alentejo
020901,Alentejo,Alentejo - SM 3,Alentejo
020902,Alentejo,Alentejo - SM 3,Alentejo
020903,Alentejo,Alentejo - SM 3,Alentejo
020904,Alentejo,Alentejo - SM 3,Alentejo
020905,Alentejo,Alentejo - SM 3,Alentejo
020906,Alentejo,Alentejo - SM 3,Alentejo
020910,Alentejo,Alentejo - SM 3,Alentejo
021001,Alentejo,Alentejo - SM 3,Alentejo
021002,Alentejo,Alentejo - SM 3,Alentejo
021008,Alentejo,Alentejo - SM 3,Alentejo
021009,Alentejo,Alentejo - SM 3,Alentejo
021011,Alentejo,Alentejo - SM 3,Alentejo
021012,Alentejo,Alentejo - SM 3,Alentejo
021102,Alentejo,Alentejo - SM 3,Alentejo
021103,Alentejo,Alentejo - SM 3,Alentejo
021106,Alentejo,Alentejo - SM 3,Alentejo
021107,Alentejo,Alentejo - SM 3,Alentejo
021111,Alentejo,Alentejo - SM 3,Alentejo
021115,Alentejo,Alentejo - SM 3,Alentejo
021116,Alentejo,Alentejo - SM 3,Alentejo
021117,Alentejo,Alentejo - SM 3,Alentejo
021119,Alentejo,Alentejo - SM 3,Alentejo
021120,Alentejo,Alentejo - SM 3,Alentejo
021121,Alentejo,Alentejo - SM 3,Alentejo
021123,Alentejo,Alentejo - SM 3,Alentejo
021124,Alentejo,Alentejo - SM 3,Alentejo
021125,Alentejo,Alentejo - SM 3,Alentejo
021203,Alentejo,Alentejo - SM 3,Alentejo
021206,Alentejo,Alentejo - SM 3,Alentejo
021208,Alentejo,Alentejo - SM 3,Alentejo
021209,Alentejo,Alentejo - SM 3,Alentejo
021210,Alentejo,Alentejo - SM 3,Alentejo
021302,Alentejo,Alentejo - SM 3,Alentejo
021303,Alentejo,Alentejo - SM 3,Alentejo
021307,Alentejo,Alentejo - SM 3,Alentejo
021308,Alentejo,Alentejo - SM 3,Alentejo
021310,Alentejo,Alentejo - SM 3,Alentejo
021311,Alentejo,Alentejo - SM 3,Alentejo
021401,Alentejo,Alentejo - SM 3,Alentejo
021402,Alentejo,Alentejo - SM 3,Alentejo
021403,Alentejo,Alentejo - SM 1,Alentejo
021404,Alentejo,Alentejo - SM 1,Alentejo
070103,Alentejo,Alentejo - SM 1,Alentejo
070104,Alentejo,Alentejo - SM 2,Alentejo
070105,Alentejo,Alentejo - SM 1,Alentejo
070107,Alentejo,Alentejo - SM 2,Alentejo
070201,Alentejo,Alentejo - SM 1,Alentejo
070202,Alentejo,Alentejo - SM 1,Alentejo
070206,Alentejo,Alentejo - SM 1,Alentejo
070209,Alentejo,Alentejo - SM 1,Alentejo
070210,Alentejo,Alentejo - SM 1,Alentejo
070211,Alentejo,Alentejo - SM 1,Alentejo
070301,Alentejo,Alentejo - SM 2,Alentejo
070302,Alentejo,Alentejo - SM 2,Alentejo
070303,Alentejo,Alentejo - SM 2,Alentejo
070304,Alentejo,Alentejo - SM 2,Alentejo
070401,Alentejo,Alentejo - SM 2,Alentejo
070402,Alentejo,Alentejo - SM 2,Alentejo
070404,Alentejo,Alentejo - SM 1,Alentejo
070411,Alentejo,Alentejo - SM 2,Alentejo
070413,Alentejo,Alentejo - SM 2,Alentejo
070414,Alentejo,Alentejo - SM 2,Alentejo
070415,Alentejo,Alentejo - SM 2,Alentejo
070416,Alentejo,Alentejo - SM 2,Alentejo
070417,Alentejo,Alentejo - SM 1,Alentejo
070502,Alentejo,Alentejo - SM 1,Alentejo
070503,Alentejo,Alentejo - SM 1,Alentejo
070506,Alentejo,Alentejo - SM 1,Alentejo
070509,Alentejo,Alentejo - SM 1,Alentejo
070513,Alentejo,Alentejo - SM 1,Alentejo
070515,Alentejo,Alentejo - SM 1,Alentejo
070522,Alentejo,Alentejo - SM 1,Alentejo
070523,Alentejo,Alentejo - SM 1,Alentejo
070524,Alentejo,Alentejo - SM 1,Alentejo
070525,Alentejo,Alentejo - SM 1,Alentejo
070526,Alentejo,Alentejo - SM 1,Alentejo
070527,Alentejo,Alentejo - SM 1,Alentejo
070601,Alentejo,Alentejo - SM 1,Alentejo
070605,Alentejo,Alentejo - SM 1,Alentejo
070606,Alentejo,Alentejo - SM 1,Alentejo
070607,Alentejo,Alentejo - SM 1,Alentejo
070610,Alentejo,Alentejo - SM 1,Alentejo
070613,Alentejo,Alentejo - SM 1,Alentejo
070614,Alentejo,Alentejo - SM 1,Alentejo
070615,Alentejo,Alentejo - SM 1,Alentejo
070616,Alentejo,Alentejo - SM 1,Alentejo
070617,Alentejo,Alentejo - SM 1,Alentejo
070701,Alentejo,Alentejo - SM 2,Alentejo
070702,Alentejo,Alentejo - SM 1,Alentejo
070703,Alentejo,Alentejo - SM 2,Alentejo
070704,Alentejo,Alentejo - SM 1,Alentejo
070801,Alentejo,Alentejo - SM 2,Alentejo
070802,Alentejo,Alentejo - SM 2,Alentejo
070803,Alentejo,Alentejo - SM 2,Alentejo
070903,Alentejo,Alentejo - SM 1,Alentejo
070905,Alentejo,Alentejo - SM 1,Alentejo
070906,Alentejo,Alentejo - SM 1,Alentejo
070908,Alentejo,Alentejo - SM 1,Alentejo
070911,Alentejo,Alentejo - SM 1,Alentejo
070912,Alentejo,Alentejo - SM 1,Alentejo
070913,Alentejo,Alentejo - SM 1,Alentejo
070914,Alentejo,Alentejo - SM 1,Alentejo
071001,Alentejo,Alentejo - SM 1,Alentejo
071002,Alentejo,Alentejo - SM 1,Alentejo
071102,Alentejo,Alentejo - SM 3,Alentejo
071103,Alentejo,Alentejo - SM 3,Alentejo
071104,Alentejo,Alentejo - SM 1,Alentejo
071106,Alentejo,Alentejo - SM 3,Alentejo
071201,Alentejo,Alentejo - SM 1,Alentejo
071202,Alentejo,Alentejo - SM 1,Alentejo
071301,Alentejo,Alentejo - SM 1,Alentejo
071302,Alentejo,Alentejo - SM 1,Alentejo
071303,Alentejo,Alentejo - SM 1,Alentejo
071401,Alentejo,Alentejo - SM 2,Alentejo
071402,Alentejo,Alentejo - SM 2,Alentejo
071404,Alentejo,Alentejo - SM 2,Alentejo
071406,Alentejo,Alentejo - SM 2,Alentejo
120101,Alentejo,Alentejo - SM 2,Alentejo
120102,Alentejo,Alentejo - SM 2,Alentejo
120103,Alentejo,Alentejo - SM 2,Alentejo
120104,Alentejo,Alentejo - SM 2,Alentejo
120201,Alentejo,Alentejo - SM 2,Alentejo
120202,Alentejo,Alentejo - SM 2,Alentejo
120203,Alentejo,Alentejo - SM 2,Alentejo
120302,Alentejo,Alentejo - SM 1,Alentejo
120303,Alentejo,Alentejo - SM 2,Alentejo
120305,Alentejo,Alentejo - SM 1,Alentejo
120306,Alentejo,Alentejo - SM 1,Alentejo
120309,Alentejo,Alentejo - SM 1,Alentejo
120310,Alentejo,Alentejo - SM 1,Alentejo
120401,Alentejo,Alentejo - SM 2,Alentejo
120402,Alentejo,Alentejo - SM 2,Alentejo
120403,Alentejo,Alentejo - SM 2,Alentejo
120501,Alentejo,Alentejo - SM 2,Alentejo
120502,Alentejo,Alentejo - SM 2,Alentejo
120503,Alentejo,Alentejo - SM 2,Alentejo
120504,Alentejo,Alentejo - SM 2,Alentejo
120601,Alentejo,Alentejo - SM 2,Alentejo
120604,Alentejo,Alentejo - SM 2,Alentejo
120605,Alentejo,Alentejo - SM 2,Alentejo
120607,Alentejo,Alentejo - SM 2,Alentejo
120706,Alentejo,Alentejo - SM 2,Alentejo
120707,Alentejo,Alentejo - SM 2,Alentejo
120708,Alentejo,Alentejo - SM 2,Alentejo
120712,Alentejo,Alentejo - SM 2,Alentejo
120713,Alentejo,Alentejo - SM 2,Alentejo
120714,Alentejo,Alentejo - SM 2,Alentejo
120716,Alentejo,Alentejo - SM 2,Alentejo
120717,Alentejo,Alentejo - SM 2,Alentejo
120801,Alentejo,Alentejo - SM 2,Alentejo
120802,Alentejo,Alentejo - SM 2,Alentejo
120803,Alentejo,Alentejo - SM 2,Alentejo
120902,Alentejo,Alentejo - SM 2,Alentejo
120903,Alentejo,Alentejo - SM 2,Alentejo
120905,Alentejo,Alentejo - SM 2,Alentejo
120906,Alentejo,Alentejo - SM 2,Alentejo
121001,Alentejo,Alentejo - SM 2,Alentejo
121002,Alentejo,Alentejo - SM 2,Alentejo
121003,Alentejo,Alentejo - SM 2,Alentejo
121004,Alentejo,Alentejo - SM 2,Alentejo
121101,Alentejo,Alentejo - SM 2,Alentejo
121102,Alentejo,Alentejo - SM 2,Alentejo
121103,Alentejo,Alentejo - SM 2,Alentejo
121104,Alentejo,Alentejo - SM 2,Alentejo
121201,Alentejo,Alentejo - SM 2,Alentejo
121205,Alentejo,Alentejo - SM 2,Alentejo
121207,Alentejo,Alentejo - SM 2,Alentejo
121208,Alentejo,Alentejo - SM 2,Alentejo
121210,Alentejo,Alentejo - SM 2,Alentejo
121211,Alentejo,Alentejo - SM 2,Alentejo
121212,Alentejo,Alentejo - SM 2,Alentejo
121301,Alentejo,Alentejo - SM 2,Alentejo
121302,Alentejo,Alentejo - SM 2,Alentejo
121304,Alentejo,Alentejo - SM 2,Alentejo
121305,Alentejo,Alentejo - SM 2,Alentejo
121309,Alentejo,Alentejo - SM 2,Alentejo
121310,Alentejo,Alentejo - SM 2,Alentejo
121311,Alentejo,Alentejo - SM 2,Alentejo
121401,Alentejo,Alentejo - SM 2,Alentejo
121402,Alentejo,Alentejo - SM 2,Alentejo
121404,Alentejo,Alentejo - SM 2,Alentejo
121410,Alentejo,Alentejo - SM 2,Alentejo
121411,Alentejo,Alentejo - SM 2,Alentejo
121412,Alentejo,Alentejo - SM 2,Alentejo
121413,Alentejo,Alentejo - SM 2,Alentejo
121501,Alentejo,Alentejo - SM 1,Alentejo
121502,Alentejo,Alentejo - SM 1,Alentejo
121503,Alentejo,Alentejo - SM 2,Alentejo
121504,Alentejo,Alentejo - SM 2,Alentejo
010103,Aveiro,Aveiro - SM 2,Aveiro
010109,Aveiro,Aveiro - SM 2,Aveiro
010112,Aveiro,Aveiro - SM 1,Aveiro
010119,Aveiro,Aveiro - SM 1,Aveiro
010124,Aveiro,Aveiro - SM 2,Aveiro
010125,Aveiro,Aveiro - SM 2,Aveiro
010126,Aveiro,Aveiro - SM 2,Aveiro
010127,Aveiro,Aveiro - SM 1,Aveiro
010128,Aveiro,Aveiro - SM 1,Aveiro
010129,Aveiro,Aveiro - SM 2,Aveiro
010130,Aveiro,Aveiro - SM 1,Aveiro
010131,Aveiro,Aveiro - SM 2,Aveiro
010132,Aveiro,Aveiro - SM 1,Aveiro
010133,Aveiro,Aveiro - SM 2,Aveiro
010134,Aveiro,Aveiro - SM 1,Aveiro
010202,Aveiro,Aveiro - SM 2,Aveiro
010203,Aveiro,Aveiro - SM 5,Aveiro
010204,Aveiro,Aveiro - SM 5,Aveiro
010206,Aveiro,Aveiro - SM 1,Aveiro
010209,Aveiro,Aveiro - SM 1,Aveiro
010210,Aveiro,Aveiro - SM 1,Aveiro
010304,Aveiro,Aveiro - SM 1,Aveiro
010305,Aveiro,Aveiro - SM 1,Aveiro
010307,Aveiro,Aveiro - SM 1,Aveiro
010309,Aveiro,Aveiro - SM 1,Aveiro
010310,Aveiro,Aveiro - SM 2,Aveiro
010312,Aveiro,Aveiro - SM 2,Aveiro
010313,Aveiro,Aveiro - SM 2,Aveiro
010316,Aveiro,Aveiro - SM 2,Aveiro
010317,Aveiro,Aveiro - SM 1,Aveiro
010318,Aveiro,Aveiro - SM 2,Aveiro
010402,Aveiro,Aveiro - SM 4,Aveiro
010407,Aveiro,Aveiro - SM 4,Aveiro
010409,Aveiro,Aveiro - SM 4,Aveiro
010411,Aveiro,Aveiro - SM 4,Aveiro
010413,Aveiro,Aveiro - SM 4,Aveiro
010414,Aveiro,Aveiro - SM 4,Aveiro
010415,Aveiro,Aveiro - SM 4,Aveiro
010416,Aveiro,Aveiro - SM 4,Aveiro
010417,Aveiro,Aveiro - SM 4,Aveiro
010418,Aveiro,Aveiro - SM 4,Aveiro
010419,Aveiro,Aveiro - SM 4,Aveiro
010420,Aveiro,Aveiro - SM 4,Aveiro
010421,Aveiro,Aveiro - SM 4,Aveiro
010422,Aveiro,Aveiro - SM 4,Aveiro
010423,Aveiro,Aveiro - SM 4,Aveiro
010424,Aveiro,Aveiro - SM 4,Aveiro
010501,Aveiro,Aveiro - SM 2,Aveiro
010502,Aveiro,Aveiro - SM 5,Aveiro
010505,Aveiro,Aveiro - SM 2,Aveiro
010508,Aveiro,Aveiro - SM 2,Aveiro
010510,Aveiro,Aveiro - SM 2,Aveiro
010511,Aveiro,Aveiro - SM 5,Aveiro
010513,Aveiro,Aveiro - SM 2,Aveiro
010515,Aveiro,Aveiro - SM 2,Aveiro
010516,Aveiro,Aveiro - SM 5,Aveiro
010517,Aveiro,Aveiro - SM 2,Aveiro
010602,Aveiro,Aveiro - SM 4,Aveiro
010606,Aveiro,Aveiro - SM 4,Aveiro
010607,Aveiro,Aveiro - SM 4,Aveiro
010608,Aveiro,Aveiro - SM 4,Aveiro
010612,Aveiro,Aveiro - SM 4,Aveiro
010613,Aveiro,Aveiro - SM 4,Aveiro
010614,Aveiro,Aveiro - SM 4,Aveiro
010615,Aveiro,Aveiro - SM 4,Aveiro
010616,Aveiro,Aveiro - SM 4,Aveiro
010702,Aveiro,Aveiro - SM 3,Aveiro
010704,Aveiro,Aveiro - SM 3,Aveiro
010705,Aveiro,Aveiro - SM 3,Aveiro
010707,Aveiro,Aveiro - SM 3,Aveiro
010708,Aveiro,Aveiro - SM 3,Aveiro
010801,Aveiro,Aveiro - SM 5,Aveiro
010805,Aveiro,Aveiro - SM 3,Aveiro
010806,Aveiro,Aveiro - SM 5,Aveiro
010809,Aveiro,Aveiro - SM 5,Aveiro
010810,Aveiro,Aveiro - SM 5,Aveiro
010811,Aveiro,Aveiro - SM 5,Aveiro
010901,Aveiro,Aveiro - SM 3,Aveiro
010902,Aveiro,Aveiro - SM 4,Aveiro
010904,Aveiro,Aveiro - SM 4,Aveiro
010907,Aveiro,Aveiro - SM 3,Aveiro
010908,Aveiro,Aveiro - SM 3,Aveiro
010913,Aveiro,Aveiro - SM 3,Aveiro
010914,Aveiro,Aveiro - SM 1,Aveiro
010916,Aveiro,Aveiro - SM 3,Aveiro
010917,Aveiro,Aveiro - SM 3,Aveiro
010918,Aveiro,Aveiro - SM 3,Aveiro
010919,Aveiro,Aveiro - SM 3,Aveiro
010921,Aveiro,Aveiro - SM 3,Aveiro
010922,Aveiro,Aveiro - SM 4,Aveiro
010924,Aveiro,Aveiro - SM 3,Aveiro
010925,Aveiro,Aveiro - SM 3,Aveiro
010926,Aveiro,Aveiro - SM 3,Aveiro
010935,Aveiro,Aveiro - SM 3,Aveiro
010937,Aveiro,Aveiro - SM 4,Aveiro
010938,Aveiro,Aveiro - SM 4,Aveiro
010939,Aveiro,Aveiro - SM 4,Aveiro
010940,Aveiro,Aveiro - SM 4,Aveiro
010941,Aveiro,Aveiro - SM 3,Aveiro
010942,Aveiro,Aveiro - SM 4,Aveiro
010943,Aveiro,Aveiro - SM 4,Aveiro
010944,Aveiro,Aveiro - SM 4,Aveiro
010945,Aveiro,Aveiro - SM 5,Aveiro
010946,Aveiro,Aveiro - SM 4,Aveiro
010947,Aveiro,Aveiro - SM 4,Aveiro
011005,Aveiro,Aveiro - SM 5,Aveiro
011006,Aveiro,Aveiro - SM 5,Aveiro
011007,Aveiro,Aveiro - SM 5,Aveiro
011008,Aveiro,Aveiro - SM 2,Aveiro
011102,Aveiro,Aveiro - SM 2,Aveiro
011103,Aveiro,Aveiro - SM 2,Aveiro
011104,Aveiro,Aveiro - SM 2,Aveiro
011106,Aveiro,Aveiro - SM 2,Aveiro
011107,Aveiro,Aveiro - SM 2,Aveiro
011110,Aveiro,Aveiro - SM 2,Aveiro
011111,Aveiro,Aveiro - SM 2,Aveiro
011112,Aveiro,Aveiro - SM 2,Aveiro
011201,Aveiro,Aveiro - SM 5,Aveiro
011202,Aveiro,Aveiro - SM 5,Aveiro
011203,Aveiro,Aveiro - SM 5,Aveiro
011204,Aveiro,Aveiro - SM 5,Aveiro
011301,Aveiro,Aveiro - SM 4,Aveiro
011302,Aveiro,Aveiro - SM 4,Aveiro
011303,Aveiro,Aveiro - SM 4,Aveiro
011304,Aveiro,Aveiro - SM 1,Aveiro
011305,Aveiro,Aveiro - SM 1,Aveiro
011310,Aveiro,Aveiro - SM 1,Aveiro
011315,Aveiro,Aveiro - SM 5,Aveiro
011318,Aveiro,Aveiro - SM 4,Aveiro
011319,Aveiro,Aveiro - SM 1,Aveiro
011321,Aveiro,Aveiro - SM 1,Aveiro
011322,Aveiro,Aveiro - SM 1,Aveiro
011323,Aveiro,Aveiro - SM 4,Aveiro
011324,Aveiro,Aveiro - SM 4,Aveiro
011403,Aveiro,Aveiro - SM 2,Aveiro
011404,Aveiro,Aveiro - SM 2,Aveiro
011405,Aveiro,Aveiro - SM 2,Aveiro
011407,Aveiro,Aveiro - SM 2,Aveiro
011502,Aveiro,Aveiro - SM 3,Aveiro
011503,Aveiro,Aveiro - SM 3,Aveiro
011504,Aveiro,Aveiro - SM 3,Aveiro
011507,Aveiro,Aveiro - SM 5,Aveiro
011510,Aveiro,Aveiro - SM 3,Aveiro
011511,Aveiro,Aveiro - SM 3,Aveiro
011512,Aveiro,Aveiro - SM 5,Aveiro
011513,Aveiro,Aveiro - SM 4,Aveiro
011601,Aveiro,Aveiro - SM 1,Aveiro
011702,Aveiro,Aveiro - SM 1,Aveiro
011704,Aveiro,Aveiro - SM 1,Aveiro
011705,Aveiro,Aveiro - SM 1,Aveiro
011706,Aveiro,Aveiro - SM 1,Aveiro
011708,Aveiro,Aveiro - SM 1,Aveiro
011712,Aveiro,Aveiro - SM 1,Aveiro
011713,Aveiro,Aveiro - SM 1,Aveiro
011714,Aveiro,Aveiro - SM 1,Aveiro
011715,Aveiro,Aveiro - SM 1,Aveiro
011801,Aveiro,Aveiro - SM 5,Aveiro
011804,Aveiro,Aveiro - SM 5,Aveiro
011805,Aveiro,Aveiro - SM 2,Aveiro
011807,Aveiro,Aveiro - SM 5,Aveiro
011810,Aveiro,Aveiro - SM 5,Aveiro
011815,Aveiro,Aveiro - SM 5,Aveiro
011816,Aveiro,Aveiro - SM 5,Aveiro
011817,Aveiro,Aveiro - SM 5,Aveiro
011818,Aveiro,Aveiro - SM 5,Aveiro
011819,Aveiro,Aveiro - SM 5,Aveiro
011820,Aveiro,Aveiro - SM 5,Aveiro
011901,Aveiro,Aveiro - SM 4,Aveiro
011902,Aveiro,Aveiro - SM 4,Aveiro
011903,Aveiro,Aveiro - SM 4,Aveiro
011905,Aveiro,Aveiro - SM 4,Aveiro
011906,Aveiro,Aveiro - SM 4,Aveiro
011907,Aveiro,Aveiro - SM 4,Aveiro
011910,Aveiro,Aveiro - SM 4,Aveiro
410101,Açores,Açores - SM 2,Açores
410102,Açores,Açores - SM 2,Açores
410103,Açores,Açores - SM 2,Açores
410104,Açores,Açores - SM 2,Açores
410105,Açores,Açores - SM 2,Açores
420101,Açores,Açores - SM 1,Açores
420102,Açores,Açores - SM 1,Açores
420103,Açores,Açores - SM 1,Açores
420104,Açores,Açores - SM 1,Açores
420105,Açores,Açores - SM 1,Açores
420201,Açores,Açores - SM 1,Açores
420202,Açores,Açores - SM 1,Açores
420203,Açores,Açores - SM 1,Açores
420204,Açores,Açores - SM 1,Açores
420206,Açores,Açores - SM 1,Açores
420207,Açores,Açores - SM 1,Açores
420208,Açores,Açores - SM 1,Açores
420209,Açores,Açores - SM 1,Açores
420210,Açores,Açores - SM 1,Açores
420301,Açores,Açores - SM 1,Açores
420303,Açores,Açores - SM 1,Açores
420304,Açores,Açores - SM 1,Açores
420305,Açores,Açores - SM 1,Açores
420306,Açores,Açores - SM 1,Açores
420307,Açores,Açores - SM 1,Açores
420308,Açores,Açores - SM 1,Açores
420309,Açores,Açores - SM 1,Açores
420310,Açores,Açores - SM 1,Açores
420311,Açores,Açores - SM 1,Açores
420312,Açores,Açores - SM 1,Açores
420313,Açores,Açores - SM 1,Açores
420314,Açores,Açores - SM 1,Açores
420315,Açores,Açores - SM 1,Açores
420316,Açores,Açores - SM 1,Açores
420317,Açores,Açores - SM 1,Açores
420318,Açores,Açores - SM 1,Açores
420319,Açores,Açores - SM 1,Açores
420320,Açores,Açores - SM 1,Açores
420321,Açores,Açores - SM 1,Açores
420322,Açores,Açores - SM 1,Açores
420323,Açores,Açores - SM 1,Açores
420324,Açores,Açores - SM 1,Açores
420325,Açores,Açores - SM 1,Açores
420401,Açores,Açores - SM 1,Açores
420402,Açores,Açores - SM 1,Açores
420403,Açores,Açores - SM 1,Açores
420404,Açores,Açores - SM 1,Açores
420405,Açores,Açores - SM 1,Açores
420406,Açores,Açores - SM 1,Açores
420501,Açores,Açores - SM 1,Açores
420502,Açores,Açores - SM 1,Açores
420503,Açores,Açores - SM 1,Açores
420504,Açores,Açores - SM 1,Açores
420505,Açores,Açores - SM 1,Açores
420506,Açores,Açores - SM 1,Açores
420507,Açores,Açores - SM 1,Açores
420508,Açores,Açores - SM 1,Açores
420509,Açores,Açores - SM 1,Açores
420510,Açores,Açores - SM 1,Açores
420511,Açores,Açores - SM 1,Açores
420512,Açores,Açores - SM 1,Açores
420513,Açores,Açores - SM 1,Açores
420514,Açores,Açores - SM 1,Açores
420601,Açores,Açores - SM 1,Açores
420602,Açores,Açores - SM 1,Açores
420603,Açores,Açores - SM 1,Açores
420604,Açores,Açores - SM 1,Açores
420605,Açores,Açores - SM 1,Açores
420606,Açores,Açores - SM 1,Açores
430101,Açores,Açores - SM 2,Açores
430102,Açores,Açores - SM 2,Açores
430103,Açores,Açores - SM 2,Açores
430104,Açores,Açores - SM 2,Açores
430105,Açores,Açores - SM 2,Açores
430106,Açores,Açores - SM 2,Açores
430107,Açores,Açores - SM 2,Açores
430108,Açores,Açores - SM 2,Açores
430109,Açores,Açores - SM 2,Açores
430110,Açores,Açores - SM 2,Açores
430111,Açores,Açores - SM 2,Açores
430112,Açores,Açores - SM 2,Açores
430113,Açores,Açores - SM 2,Açores
430114,Açores,Açores - SM 2,Açores
430115,Açores,Açores - SM 2,Açores
430116,Açores,Açores - SM 2,Açores
430117,Açores,Açores - SM 2,Açores
430118,Açores,Açores - SM 2,Açores
430119,Açores,Açores - SM 2,Açores
430201,Açores,Açores - SM 2,Açores
430202,Açores,Açores - SM 2,Açores
430203,Açores,Açores - SM 2,Açores
430204,Açores,Açores - SM 2,Açores
430205,Açores,Açores - SM 2,Açores
430206,Açores,Açores - SM 2,Açores
430207,Açores,Açores - SM 2,Açores
430208,Açores,Açores - SM 2,Açores
430209,Açores,Açores - SM 2,Açores
430210,Açores,Açores - SM 2,Açores
430211,Açores,Açores - SM 2,Açores
440101,Açores,Açores - SM 2,Açores
440102,Açores,Açores - SM 2,Açores
440103,Açores,Açores - SM 2,Açores
440104,Açores,Açores - SM 2,Açores
450101,Açores,Açores - SM 2,Açores
450102,Açores,Açores - SM 2,Açores
450103,Açores,Açores - SM 2,Açores
450104,Açores,Açores - SM 2,Açores
450105,Açores,Açores - SM 2,Açores
450201,Açores,Açores - SM 2,Açores
450202,Açores,Açores - SM 2,Açores
450203,Açores,Açores - SM 2,Açores
450204,Açores,Açores - SM 2,Açores
450205,Açores,Açores - SM 2,Açores
450206,Açores,Açores - SM 2,Açores
460101,Açores,Açores - SM 2,Açores
460102,Açores,Açores - SM 2,Açores
460103,Açores,Açores - SM 2,Açores
460104,Açores,Açores - SM 2,Açores
460105,Açores,Açores - SM 2,Açores
460106,Açores,Açores - SM 2,Açores
460201,Açores,Açores - SM 2,Açores
460202,Açores,Açores - SM 2,Açores
460203,Açores,Açores - SM 2,Açores
460204,Açores,Açores - SM 2,Açores
460205,Açores,Açores - SM 2,Açores
460206,Açores,Açores - SM 2,Açores
460301,Açores,Açores - SM 2,Açores
460302,Açores,Açores - SM 2,Açores
460303,Açores,Açores - SM 2,Açores
460304,Açores,Açores - SM 2,Açores
460305,Açores,Açores - SM 2,Açores
470101,Açores,Açores - SM 2,Açores
470102,Açores,Açores - SM 2,Açores
470103,Açores,Açores - SM 2,Açores
470104,Açores,Açores - SM 2,Açores
470105,Açores,Açores - SM 2,Açores
470106,Açores,Açores - SM 2,Açores
470107,Açores,Açores - SM 2,Açores
470108,Açores,Açores - SM 2,Açores
470109,Açores,Açores - SM 2,Açores
470110,Açores,Açores - SM 2,Açores
470111,Açores,Açores - SM 2,Açores
470112,Açores,Açores - SM 2,Açores
470113,Açores,Açores - SM 2,Açores
480104,Açores,Açores - SM 2,Açores
480204,Açores,Açores - SM 2,Açores
480103,Açores,Açores - SM 2,Açores
480106,Açores,Açores - SM 2,Açores
480102,Açores,Açores - SM 2,Açores
480203,Açores,Açores - SM 2,Açores
480202,Açores,Açores - SM 2,Açores
490101,Açores,Açores - SM 2,Açores
480201,Açores,Açores - SM 2,Açores
480101,Açores,Açores - SM 2,Açores
480107,Açores,Açores - SM 2,Açores
480105,Açores,Açores - SM 2,Açores
050102,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050104,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050105,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050107,Beira Baixa,Beira Baixa - SM 2,Beira Baixa
050108,Beira Baixa,Beira Baixa - SM 1,Beira Baixa
050201,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050202,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050203,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050205,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
050211,Beira Baixa,Beira Baixa - SM 3,Beira Baixa
